date,station_name,station_id,latitude,longitude,day,month,year,mirid_bug,mint_temperature ,maxt_temperature ,temperature ,dew_point,humidity ,wind_speed,wind_direction,rainfall,BPH_count
25/8/2019,Sukhothai Rice Seed Center,,17.311,99.709,25,8,2019,0,25,28,26.5,24.8,90.52,5.9,175.33,6,0
26/8/2019,Sukhothai Rice Seed Center,,17.311,99.709,26,8,2019,0,26,32.2,29.7,24.9,76.24,9.8,193.4,4,0
27/8/2019,Sukhothai Rice Seed Center,,17.311,99.709,27,8,2019,0,25,30.3,27.6,25,85.79,6.9,163.25,0,0
28/8/2019,Sukhothai Rice Seed Center,,17.311,99.709,28,8,2019,0,26,27,26.5,24.5,88.8,3.6,0,0,0
29/8/2019,Sukhothai Rice Seed Center,,17.311,99.709,29,8,2019,0,27,33,30.2,25.5,76.22,5.7,290.6,0,0
30/8/2019,Sukhothai Rice Seed Center,,17.311,99.709,30,8,2019,0,27,28.2,27.6,23.7,79.52,14.1,317.5,1.76,0
31/8/2019,Sukhothai Rice Seed Center,,17.311,99.709,31,8,2019,0,24.9,27,25.9,24.8,93.45,11.2,159.4,7.16,0
1/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,1,9,2019,0,25,31.2,28.8,25.2,81.52,11.2,155.1,3.08,0
2/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,2,9,2019,0,26,29.3,27.6,25.1,86.43,8,240.67,2.18,0
3/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,3,9,2019,0,25,26,25.5,24.5,94.21,3.6,0,0,0
4/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,4,9,2019,0,26,32,29.5,24.2,73.66,6.5,244.71,0,0
5/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,5,9,2019,0,27,31,28.9,23.4,72.75,7.6,202.75,0,0
6/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,6,9,2019,0,27,32.2,30.5,24,69,20.3,218.3,0,0
7/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,7,9,2019,0,27,32.4,30.1,23.9,69.72,18.4,232,0,0
8/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,8,9,2019,0,27,27,27,23.5,81.23,9.4,230,0,0
9/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,9,9,2019,0,28,31.3,29.7,23.8,71.02,16.6,221.88,0,0
10/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,10,9,2019,0,27,30,28.6,23.1,72.42,9.8,214.5,0,0
11/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,11,9,2019,0,25,29.3,27.8,23.9,79.77,9.4,203.8,5.79,0
12/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,12,9,2019,0,25,31,28.1,23.9,78.8,9.4,260,0,0
13/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,13,9,2019,0,27,29,28,23.5,76.62,7.6,270,0,0
14/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,14,9,2019,0,26,34,30.1,25.5,77.29,7.6,138.5,0,0
15/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,15,9,2019,0,27,31,29.1,25.4,80.45,5.4,232.67,0,0
16/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,16,9,2019,0,26,34.1,31.4,24.7,68.86,7.6,246.13,0,0
17/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,17,9,2019,0,27,33.3,30.6,25.9,76.42,5.8,190.67,0,0
18/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,18,9,2019,0,28,29,28.5,25,81.42,3.6,0,0,0
19/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,19,9,2019,0,26,31.6,29.7,25.1,76.56,11.2,237.38,0,0
20/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,20,9,2019,0,27,29,27.9,25.6,87.7,5.4,176,0.2,0
21/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,21,9,2019,0,26,31,28.6,24.8,80.65,20.5,220.13,30.05,0
22/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,22,9,2019,0,26,31.3,28.6,24.8,80.55,7.6,285.6,0,0
23/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,23,9,2019,0,25,27,26,24.5,91.51,7.6,175,0,0
24/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,24,9,2019,0,26,33,30.2,22.4,64.15,7.6,67.2,0,0
25/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,25,9,2019,0,26,29.6,27.5,22.9,76.42,5.4,55.5,0,0
26/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,26,9,2019,0,26,33.2,31.1,22.8,62.29,7.6,85.5,0,0
27/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,27,9,2019,0,26,32.2,29,23.3,72.21,9.4,108.17,12,0
28/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,28,9,2019,0,25,27,26,23,83.73,7.6,25,0,0
29/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,29,9,2019,0,26,34,30.6,23.7,67.97,9.4,199,0,0
30/9/2019,Sukhothai Rice Seed Center,,17.311,99.709,30,9,2019,0,25,31,28.1,25.9,82.13,5.4,350,0,0
1/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,1,10,2019,0,27,34.1,31.8,24.9,67.86,6.7,220.86,0,0
2/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,2,10,2019,0,27,33.4,30.9,24.5,68.94,6.8,207.67,0,0
3/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,3,10,2019,0,27,28,27.5,25.5,88.88,5.4,200,0,0
4/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,4,10,2019,0,26,34,30.7,24.6,70.6,9.4,196.67,0,0
5/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,5,10,2019,0,24,28,26.1,22.9,82.43,7.6,290.25,0.4,0
6/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,6,10,2019,0,26,33,30.6,23.8,67.85,5.4,146.17,3.1,0
7/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,7,10,2019,0,26,33.2,29.8,23.5,69.94,7.6,107.5,0,0
8/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,8,10,2019,0,25,27,26,23,83.73,3.6,0,0,0
9/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,9,10,2019,0,26,35,31.2,23.2,63.59,7.6,215.33,0,0
10/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,10,10,2019,0,26,31,28.8,24.8,79.47,5.4,323.5,0,0
11/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,11,10,2019,0,25,34,30.3,23.8,69.74,13,251.6,0,0
12/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,12,10,2019,0,27,33.4,30.3,24.9,73.51,9.4,225.33,0,0
13/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,13,10,2019,0,27,29,28,24,79.07,3.6,0,0,0
14/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,14,10,2019,0,27,34,31.4,23.6,65.07,11.2,137.17,0,0
15/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,15,10,2019,0,26,31,28.6,23.1,72.91,13,119.75,0,0
16/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,16,10,2019,0,26,33.2,31.2,22.9,62.4,13,108.2,0,0
17/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,17,10,2019,0,25,33.3,29.7,23.9,72.56,5.7,124,0,0
18/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,18,10,2019,0,26,28,27,23.5,81.53,11.2,50,0,0
19/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,19,10,2019,0,25,34,30.3,22.7,65.46,9,90.83,0,0
20/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,20,10,2019,0,25,31,28.1,22.1,70.71,7.6,53.33,0,0
21/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,21,10,2019,0,25,34,31.3,22.8,62.16,7.6,193.57,0,0
22/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,22,10,2019,0,25,34.3,30,23.6,69.6,5.4,168.33,0,0
23/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,23,10,2019,0,26,28,27,23.5,81.24,3.6,0,0,0
24/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,24,10,2019,0,27,36,32.4,24.6,64.27,7.6,163.86,0,0
25/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,25,10,2019,0,25,29,26.9,24.8,88.66,14.8,254.75,8,0
26/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,26,10,2019,0,26,34.1,31,25.1,72.53,6.1,258.83,0,0
27/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,27,10,2019,0,27,34.1,31.1,24.6,69.24,9.4,95.67,0,0
28/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,28,10,2019,0,26,28,27,24,83.84,5.4,20,0,0
29/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,29,10,2019,0,27,34,31.7,23.7,63.34,9.4,161.33,0,0
30/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,30,10,2019,0,25,29,27.4,24.3,83.02,7.6,159,0,0
31/10/2019,Sukhothai Rice Seed Center,,17.311,99.709,31,10,2019,0,24,32.4,29.7,20.1,57.55,7.6,116.5,0,0
1/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,1,11,2019,0,22,28,26.1,18.5,63.4,9.4,323.5,0,0
2/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,2,11,2019,0,24,30.4,27.2,22.3,74.77,7.6,300,0,0
3/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,3,11,2019,0,25,27,26,23.5,86.18,7.6,185,0,0
4/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,4,11,2019,0,25,32,29.1,23.2,71.99,7.6,95,0,0
5/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,5,11,2019,0,25,29,26.9,23.1,80.02,5.4,179,0,0
6/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,6,11,2019,0,24,32,29.3,23.2,70.14,9.4,225.78,0,0
7/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,7,11,2019,0,25,32.1,28.8,23.4,73.86,9.4,141.4,0,0
8/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,8,11,2019,0,25,25,25,23,88.68,3.6,0,0,0
9/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,9,11,2019,0,23,30,27.1,20.9,69.51,7.6,231.33,0,0
10/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,10,11,2019,0,23,28,25.4,20.8,76.41,3.6,300,0,0
11/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,11,11,2019,0,23,32.1,29.4,21.3,62.66,9.4,274.38,0,0
12/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,12,11,2019,0,24,32.3,28.2,21.2,66.51,7.6,178,0,0
13/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,13,11,2019,0,23,25,24,20.5,80.86,3.6,0,0,0
14/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,14,11,2019,0,26,32.1,30.1,21.5,60.83,9,109,0,0
15/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,15,11,2019,0,24,30,27.1,21.5,72.33,3.6,340,0,0
16/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,16,11,2019,0,23,33.1,29.7,21.5,63.32,7.6,172.33,0,0
17/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,17,11,2019,0,23,32.6,28,21.8,69.96,7.6,227,0,0
18/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,18,11,2019,0,24,26,25,21,78.66,5.4,50,0,0
19/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,19,11,2019,0,24,33.2,29.6,20.6,59.79,11.2,198.33,0,0
20/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,20,11,2019,0,24,30,26.8,20.3,68.11,9.7,140.25,0,0
21/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,21,11,2019,0,22,32,29,19.4,57.62,7.6,186.78,0,0
22/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,22,11,2019,0,22,31.2,27,19,62.96,5.4,97.25,0,0
23/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,23,11,2019,0,21,23,22,18.5,80.6,7.6,205,0,0
24/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,24,11,2019,0,21,32,27.9,18.8,59.83,9.4,193,0,0
25/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,25,11,2019,0,22,29,25.5,19,67.94,7.6,175,0,0
26/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,26,11,2019,0,21,33.1,29.2,17,50.59,7.6,161,0,0
27/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,27,11,2019,0,22,33.1,27.4,19.3,62.33,11.2,160.6,0,0
28/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,28,11,2019,0,24,27,25.5,20.5,74.05,7.6,40,0,0
29/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,29,11,2019,0,23,32,28.8,19.6,58.93,16.6,137.25,0,0
30/11/2019,Sukhothai Rice Seed Center,,17.311,99.709,30,11,2019,0,23,29,26.1,19.3,66.79,4.8,62,0,0
1/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,1,12,2019,0,23,34,30.5,20.6,57.03,9.4,239.63,0,0
2/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,2,12,2019,0,23,29.6,26.5,19.7,66.72,7.6,214.25,0,0
3/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,3,12,2019,0,21,23,22,16,68.92,9.4,60,0,0
4/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,4,12,2019,0,19,27,24.1,14.3,55.49,7.6,218.5,0,0
5/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,5,12,2019,0,17,24,20.6,14.2,68.02,7.4,70,0,0
6/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,6,12,2019,0,16,27.1,23.8,9.3,42.4,9.5,56.56,0,0
7/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,7,12,2019,0,15,25.2,20.8,8,45.54,9.4,104.33,0,0
8/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,8,12,2019,0,14,16,15,8.5,65.16,7.6,50,0,0
9/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,9,12,2019,0,14,26,21.2,10,50.4,7.6,195.14,0,0
10/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,10,12,2019,0,14,22,18.1,11.9,67.81,9.4,196,0,0
11/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,11,12,2019,0,15,28.2,23.3,13.1,54.91,9.4,311.6,0,0
12/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,12,12,2019,0,16,28.4,22.3,13.8,60.43,9.4,160.4,0,0
13/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,13,12,2019,0,17,19,18,14,77.46,7.6,300,0,0
14/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,14,12,2019,0,18,31,25.7,16.3,57.77,5.4,193.71,0,0
15/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,15,12,2019,0,19,26,22.6,17,71.28,14.8,327.75,0,0
16/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,16,12,2019,0,19,33.2,28.2,17.8,55.02,11.3,307.38,0,0
17/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,17,12,2019,0,20,31.5,25.8,18.5,65.42,13,225,0,0
18/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,18,12,2019,0,20,22,21,17.5,80.47,9.4,310,0,0
19/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,19,12,2019,0,21,33,28,19.9,62.97,5.4,179.33,0,0
20/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,20,12,2019,0,22,28,25.1,20.3,75.3,5.4,245,0,0
21/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,21,12,2019,0,21,32.8,28.8,19.5,59.04,9.4,211,0,0
22/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,22,12,2019,0,22,31.5,26.5,19.5,66.59,7.6,175,0,0
23/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,23,12,2019,0,21,22,21.5,18,80.53,7.6,30,0,0
24/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,24,12,2019,0,20,33,27.2,18.3,60.35,9.4,276.57,0,0
25/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,25,12,2019,0,20,26,22.8,17.8,73.43,7.6,275.75,0,0
26/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,26,12,2019,0,20,32,27.4,18.8,61.12,9.4,241.5,0,0
27/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,27,12,2019,0,21,30.3,25.3,19.4,71.04,11.6,266.5,0,0
28/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,28,12,2019,0,22,23,22.5,19.5,83.17,3.6,0,0,0
29/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,29,12,2019,0,21,31,26.7,18.9,63.69,7.6,171.67,0,0
30/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,30,12,2019,0,21,27,24.1,18.6,71.88,9.4,320,0,0
31/12/2019,Sukhothai Rice Seed Center,,17.311,99.709,31,12,2019,0,21,32.2,28.4,18.7,57.84,9.4,199.9,0,0
1/1/2015,Surin Rice research Center,,14.908,103.506,1,1,2015,0,21.3,28,26.2,12,41.61,14.8,32.8,0,0
2/1/2015,Surin Rice research Center,,14.908,103.506,2,1,2015,0,21.1,26.5,23.8,12.9,50.96,14.5,56,0,0
3/1/2015,Surin Rice research Center,,14.908,103.506,3,1,2015,0,22.6,29,27.3,15.3,48.84,11.5,49.4,0,0
4/1/2015,Surin Rice research Center,,14.908,103.506,4,1,2015,0,24.6,31,29.1,16.5,47.42,6.4,123.33,0,0
5/1/2015,Surin Rice research Center,,14.908,103.506,5,1,2015,0,27.9,27.9,27.9,18.9,58.07,1.2,22,0,0
6/1/2015,Surin Rice research Center,,14.908,103.506,6,1,2015,4,29.6,34.3,32.9,17.9,41.41,5.4,160,0,3
7/1/2015,Surin Rice research Center,,14.908,103.506,7,1,2015,0,27.4,32.6,30,20.9,58.66,5.7,47,0,0
8/1/2015,Surin Rice research Center,,14.908,103.506,8,1,2015,0,25.1,30.1,28.2,17.7,53.48,11.2,31.8,0,1
9/1/2015,Surin Rice research Center,,14.908,103.506,9,1,2015,0,22,32,27.3,18.6,59.55,11.2,57,0,2
10/1/2015,Surin Rice research Center,,14.908,103.506,10,1,2015,0,20,24.7,22.4,16.9,71.77,7.6,67,0,1
11/1/2015,Surin Rice research Center,,14.908,103.506,11,1,2015,0,19,27.3,24.1,15,57.99,11.2,119.29,0,0
12/1/2015,Surin Rice research Center,,14.908,103.506,12,1,2015,0,20.1,23.8,21.9,12.9,56.77,5.8,44,0,0
13/1/2015,Surin Rice research Center,,14.908,103.506,13,1,2015,0,20.6,27,25.3,12.7,46.24,16.6,48.8,0,0
14/1/2015,Surin Rice research Center,,14.908,103.506,14,1,2015,0,19,27,24.1,13.7,52.55,13,45,0,0
